dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha
1009,1998,4,Haryana,Panchkula,1.0,1.0,1000.0
1009,1999,4,Haryana,Panchkula,0.4,1.0,2500.0
1009,2002,4,Haryana,Panchkula,0.8,1.0,1250.0
1009,2003,4,Haryana,Panchkula,0.5,2.0,4000.0
1009,2004,4,Haryana,Panchkula,0.48,2.0,4167.0
1009,2005,4,Haryana,Panchkula,0.7,1.0,1429.0
1009,2006,4,Haryana,Panchkula,0.5,2.0,4000.0
1009,2007,4,Haryana,Panchkula,0.5,2.0,4000.0
1009,2008,4,Haryana,Panchkula,0.7,2.0,2857.0
1009,2009,4,Haryana,Panchkula,0.7,2.0,2857.0
1009,2010,4,Haryana,Panchkula,1.3,2.0,1538.0
1009,2011,4,Haryana,Panchkula,1.1,2.0,1818.0
1009,2012,4,Haryana,Panchkula,0.99,2.0,2020.0
1009,2013,4,Haryana,Panchkula,1.0,2.0,2000.0
1009,2015,4,Haryana,Panchkula,1.0,2.0,2000.0
1009,2017,4,Haryana,Panchkula,0.9,2.0,2222.0
1009,2018,4,Haryana,Panchkula,1.0,3.0,3000.0
1009,2019,4,Haryana,Panchkula,1.2,3.0,2500.0
1010,1998,5,Karnataka,Bagalkote,48.86,52.38,1072.0
1010,1999,5,Karnataka,Bagalkote,41.12,29.93,728.0
1010,2000,5,Karnataka,Bagalkote,41.2,41.0,995.0
1010,2001,5,Karnataka,Bagalkote,15.17,11.52,759.0
1010,2002,5,Karnataka,Bagalkote,24.01,7.17,299.0
1010,2003,5,Karnataka,Bagalkote,15.45,8.15,528.0
1010,2004,5,Karnataka,Bagalkote,50.95,32.97,647.0
1010,2005,5,Karnataka,Bagalkote,44.35,54.67,1233.0
1010,2006,5,Karnataka,Bagalkote,39.19,13.23,338.0
1010,2007,5,Karnataka,Bagalkote,51.04,58.79,1152.0
1010,2008,5,Karnataka,Bagalkote,22.01,24.29,1104.0
1010,2009,5,Karnataka,Bagalkote,43.61,17.32,397.0
1010,2010,5,Karnataka,Bagalkote,34.05,52.59,1544.0
1010,2011,5,Karnataka,Bagalkote,33.22,42.89,1291.0
1010,2012,5,Karnataka,Bagalkote,19.09,18.23,955.0
1010,2013,5,Karnataka,Bagalkote,26.52,24.21,913.0
1010,2014,5,Karnataka,Bagalkote,22.02,24.29,1103.0
1010,2015,5,Karnataka,Bagalkote,15.9,8.67,545.0
1010,2016,5,Karnataka,Bagalkote,29.34,32.81,1118.0
1010,2017,5,Karnataka,Bagalkote,21.83,34.15,1565.0
1010,2018,5,Karnataka,Bagalkote,18.21,27.89,1531.0
1010,2019,5,Karnataka,Bagalkote,41.95,69.33,1653.0
1011,1998,5,Karnataka,Chamaraja Nagar,0.79,0.55,696.0
1011,1999,5,Karnataka,Chamaraja Nagar,0.66,0.4,606.0
1011,2000,5,Karnataka,Chamaraja Nagar,0.7,1.0,1429.0
1011,2001,5,Karnataka,Chamaraja Nagar,0.32,0.16,500.0
1011,2002,5,Karnataka,Chamaraja Nagar,0.57,0.38,667.0
1011,2003,5,Karnataka,Chamaraja Nagar,0.24,0.16,667.0
1011,2004,5,Karnataka,Chamaraja Nagar,0.62,0.5,806.0
1011,2005,5,Karnataka,Chamaraja Nagar,0.92,0.9,978.0
1011,2006,5,Karnataka,Chamaraja Nagar,0.39,0.24,615.0
1011,2007,5,Karnataka,Chamaraja Nagar,0.78,0.97,1244.0
1011,2008,5,Karnataka,Chamaraja Nagar,0.48,0.34,708.0
1011,2009,5,Karnataka,Chamaraja Nagar,0.54,0.3,556.0
1011,2010,5,Karnataka,Chamaraja Nagar,0.31,0.34,1097.0
1011,2011,5,Karnataka,Chamaraja Nagar,0.26,0.22,846.0
1011,2012,5,Karnataka,Chamaraja Nagar,0.64,1.26,1969.0
1011,2013,5,Karnataka,Chamaraja Nagar,0.92,1.41,1533.0
1011,2014,5,Karnataka,Chamaraja Nagar,0.37,0.46,1243.0
1011,2015,5,Karnataka,Chamaraja Nagar,0.52,0.66,1269.0
1011,2016,5,Karnataka,Chamaraja Nagar,0.05,0.04,679.0
1011,2017,5,Karnataka,Chamaraja Nagar,1.7,2.99,1752.0
1011,2018,5,Karnataka,Chamaraja Nagar,0.5,1.03,2040.0
1011,2019,5,Karnataka,Chamaraja Nagar,0.89,2.04,2302.0
1012,1998,5,Karnataka,Davanagere,0.91,0.52,571.0
1012,1999,5,Karnataka,Davanagere,0.45,0.21,467.0
1012,2000,5,Karnataka,Davanagere,0.6,1.0,1667.0
1012,2001,5,Karnataka,Davanagere,0.52,0.22,423.0
1012,2002,5,Karnataka,Davanagere,0.41,0.14,341.0
1012,2003,5,Karnataka,Davanagere,0.91,0.54,593.0
1012,2004,5,Karnataka,Davanagere,0.6,0.33,550.0
1012,2005,5,Karnataka,Davanagere,0.72,0.44,611.0
1012,2006,5,Karnataka,Davanagere,0.49,0.37,755.0
1012,2007,5,Karnataka,Davanagere,0.72,0.72,1000.0
1012,2008,5,Karnataka,Davanagere,0.93,0.58,624.0
1012,2009,5,Karnataka,Davanagere,0.97,0.65,670.0
1012,2010,5,Karnataka,Davanagere,1.41,2.14,1518.0
1012,2011,5,Karnataka,Davanagere,0.89,0.75,843.0
1012,2012,5,Karnataka,Davanagere,0.88,0.64,727.0
1012,2013,5,Karnataka,Davanagere,0.65,0.66,1015.0
1012,2014,5,Karnataka,Davanagere,0.62,0.62,1000.0
1012,2015,5,Karnataka,Davanagere,0.72,0.61,847.0
1012,2016,5,Karnataka,Davanagere,0.56,0.38,668.0
1012,2017,5,Karnataka,Davanagere,1.56,2.33,1490.0
1012,2018,5,Karnataka,Davanagere,0.47,0.28,587.0
1012,2019,5,Karnataka,Davanagere,0.75,0.57,751.0
1013,1998,5,Karnataka,Gadag,1.19,0.6,504.0
1013,1999,5,Karnataka,Gadag,1.17,0.44,376.0
1013,2000,5,Karnataka,Gadag,1.9,1.0,526.0
1013,2001,5,Karnataka,Gadag,2.03,1.08,532.0
1013,2002,5,Karnataka,Gadag,1.4,0.81,579.0
1013,2003,5,Karnataka,Gadag,1.5,0.69,460.0
1013,2004,5,Karnataka,Gadag,2.02,1.19,589.0
1013,2005,5,Karnataka,Gadag,2.48,2.2,887.0
1013,2006,5,Karnataka,Gadag,2.0,0.89,445.0
1013,2007,5,Karnataka,Gadag,1.95,3.2,1641.0
1013,2008,5,Karnataka,Gadag,1.62,0.93,574.0
1013,2009,5,Karnataka,Gadag,1.8,0.91,506.0
1013,2010,5,Karnataka,Gadag,2.8,2.4,857.0
1013,2011,5,Karnataka,Gadag,2.16,1.65,764.0
1013,2012,5,Karnataka,Gadag,2.96,2.31,780.0
1013,2013,5,Karnataka,Gadag,2.77,2.17,783.0
1013,2014,5,Karnataka,Gadag,2.42,1.42,587.0
1013,2015,5,Karnataka,Gadag,1.09,0.41,376.0
1013,2016,5,Karnataka,Gadag,1.28,0.86,676.0
1013,2017,5,Karnataka,Gadag,2.17,2.88,1327.0
1013,2018,5,Karnataka,Gadag,3.62,1.66,458.0
1013,2019,5,Karnataka,Gadag,3.04,2.1,690.0
1014,1998,5,Karnataka,Haveri,0.89,0.59,663.0
1014,1999,5,Karnataka,Haveri,0.65,0.35,538.0
1014,2001,5,Karnataka,Haveri,0.34,0.17,500.0
1014,2002,5,Karnataka,Haveri,0.43,0.16,372.0
1014,2003,5,Karnataka,Haveri,0.04,0.03,750.0
1014,2004,5,Karnataka,Haveri,0.18,0.1,556.0
1014,2005,5,Karnataka,Haveri,0.07,0.06,857.0
1014,2006,5,Karnataka,Haveri,0.07,0.03,429.0
1014,2007,5,Karnataka,Haveri,0.05,0.03,600.0
1014,2008,5,Karnataka,Haveri,0.02,0.01,500.0
1014,2011,5,Karnataka,Haveri,0.01,0.01,1000.0
1014,2012,5,Karnataka,Haveri,0.06,0.06,1000.0
1014,2016,5,Karnataka,Haveri,0.01,0.01,1000.0
1014,2018,5,Karnataka,Haveri,0.01,0.01,833.0
1014,2019,5,Karnataka,Haveri,0.07,0.07,1075.0
1015,1998,5,Karnataka,Koppal,54.12,26.93,498.0
1015,1999,5,Karnataka,Koppal,50.5,28.13,557.0
1015,2000,5,Karnataka,Koppal,59.0,35.0,593.0
1015,2001,5,Karnataka,Koppal,38.28,15.61,408.0
1015,2002,5,Karnataka,Koppal,50.67,6.02,119.0
1015,2003,5,Karnataka,Koppal,76.3,48.59,637.0
1015,2004,5,Karnataka,Koppal,73.31,33.52,457.0
1015,2005,5,Karnataka,Koppal,94.69,101.39,1071.0
1015,2006,5,Karnataka,Koppal,69.1,16.61,240.0
1015,2007,5,Karnataka,Koppal,72.36,61.35,848.0
1015,2008,5,Karnataka,Koppal,64.7,35.84,554.0
1015,2009,5,Karnataka,Koppal,56.21,18.51,329.0
1015,2010,5,Karnataka,Koppal,66.9,93.36,1396.0
1015,2011,5,Karnataka,Koppal,65.87,87.11,1322.0
1015,2012,5,Karnataka,Koppal,71.35,97.2,1362.0
1015,2013,5,Karnataka,Koppal,59.56,99.36,1668.0
1015,2014,5,Karnataka,Koppal,51.34,88.91,1732.0
1015,2015,5,Karnataka,Koppal,44.19,31.57,714.0
1015,2016,5,Karnataka,Koppal,56.14,37.6,670.0
1015,2017,5,Karnataka,Koppal,79.21,144.47,1824.0
1015,2018,5,Karnataka,Koppal,67.05,45.1,673.0
1015,2019,5,Karnataka,Koppal,106.68,90.79,851.0
1016,2019,5,Karnataka,Udupi,0.01,0.02,1071.0
1017,1999,9,Punjab,S.B.S Nagar,0.2,0.1,500.0
1018,1999,9,Punjab,Shri Mukatsar Sahib,0.3,0.2,667.0
1018,2001,9,Punjab,Shri Mukatsar Sahib,0.5,0.5,1000.0
1018,2002,9,Punjab,Shri Mukatsar Sahib,0.5,0.4,800.0
1018,2003,9,Punjab,Shri Mukatsar Sahib,0.1,0.1,1000.0
1018,2004,9,Punjab,Shri Mukatsar Sahib,1.0,1.0,1000.0
1018,2013,9,Punjab,Shri Mukatsar Sahib,0.1,0.1,1000.0
1019,1999,9,Punjab,Moga,0.1,0.1,1000.0
1019,2000,9,Punjab,Moga,1.0,0.9,900.0
1019,2001,9,Punjab,Moga,0.8,0.8,1000.0
1019,2002,9,Punjab,Moga,0.2,0.2,1000.0
1019,2003,9,Punjab,Moga,0.2,0.2,1000.0
1019,2019,9,Punjab,Moga,0.2,0.1,500.0
1020,1998,10,Rajasthan,Karoli,103.13,137.15,1330.0
1020,1999,10,Rajasthan,Karoli,100.04,142.87,1428.0
1020,2000,10,Rajasthan,Karoli,110.81,132.46,1195.0
1020,2001,10,Rajasthan,Karoli,111.14,114.62,1031.0
1020,2002,10,Rajasthan,Karoli,111.29,42.54,382.0
1020,2003,10,Rajasthan,Karoli,134.21,303.8,2264.0
1020,2004,10,Rajasthan,Karoli,111.47,183.59,1647.0
1020,2005,10,Rajasthan,Karoli,117.83,149.63,1270.0
1020,2006,10,Rajasthan,Karoli,119.45,189.3,1585.0
1020,2007,10,Rajasthan,Karoli,126.17,221.99,1759.0
1020,2008,10,Rajasthan,Karoli,117.31,204.26,1741.0
1020,2009,10,Rajasthan,Karoli,133.66,247.77,1854.0
1020,2010,10,Rajasthan,Karoli,133.5,253.93,1902.0
1020,2011,10,Rajasthan,Karoli,128.62,253.41,1970.0
1020,2012,10,Rajasthan,Karoli,123.0,227.96,1853.0
1020,2013,10,Rajasthan,Karoli,121.91,247.89,2033.0
1020,2014,10,Rajasthan,Karoli,124.75,258.21,2070.0
1020,2015,10,Rajasthan,Karoli,124.76,226.38,1815.0
1020,2016,10,Rajasthan,Karoli,127.4,247.18,1940.0
1020,2017,10,Rajasthan,Karoli,130.93,272.56,2082.0
1020,2018,10,Rajasthan,Karoli,129.7,250.02,1928.0
1020,2019,10,Rajasthan,Karoli,131.44,292.3,2224.0
1022,1996,11,Tamil Nadu,Karur,15.49,7.14,461.0
1022,1997,11,Tamil Nadu,Karur,18.0,5.48,304.0
1022,1998,11,Tamil Nadu,Karur,13.06,3.17,243.0
1022,1999,11,Tamil Nadu,Karur,12.14,3.82,315.0
1022,2000,11,Tamil Nadu,Karur,10.59,2.97,280.0
1022,2001,11,Tamil Nadu,Karur,7.28,3.06,420.0
1022,2002,11,Tamil Nadu,Karur,6.23,1.55,249.0
1022,2003,11,Tamil Nadu,Karur,5.26,1.56,297.0
1022,2004,11,Tamil Nadu,Karur,5.19,1.46,281.0
1022,2005,11,Tamil Nadu,Karur,5.73,1.46,255.0
1022,2006,11,Tamil Nadu,Karur,4.37,1.83,419.0
1022,2007,11,Tamil Nadu,Karur,2.32,0.65,280.0
1022,2008,11,Tamil Nadu,Karur,2.97,1.36,458.0
1022,2009,11,Tamil Nadu,Karur,2.4,1.82,758.0
1022,2010,11,Tamil Nadu,Karur,1.55,0.72,465.0
1022,2011,11,Tamil Nadu,Karur,1.56,2.67,1712.0
1022,2012,11,Tamil Nadu,Karur,0.93,1.45,1559.0
1022,2013,11,Tamil Nadu,Karur,0.85,1.9,2235.0
1022,2014,11,Tamil Nadu,Karur,0.52,0.86,1654.0
1022,2015,11,Tamil Nadu,Karur,0.83,1.4,1687.0
1022,2016,11,Tamil Nadu,Karur,0.23,0.63,2691.0
1022,2017,11,Tamil Nadu,Karur,0.45,1.0,2216.0
1022,2018,11,Tamil Nadu,Karur,0.34,0.82,2428.0
1022,2019,11,Tamil Nadu,Karur,0.52,1.42,2730.0
1023,1996,11,Tamil Nadu,Namakkal,1.83,2.08,1137.0
1023,1997,11,Tamil Nadu,Namakkal,1.51,2.24,1483.0
1023,1998,11,Tamil Nadu,Namakkal,0.92,1.31,1424.0
1023,1999,11,Tamil Nadu,Namakkal,0.63,1.22,1937.0
1023,2000,11,Tamil Nadu,Namakkal,0.57,0.88,1544.0
1023,2001,11,Tamil Nadu,Namakkal,0.35,0.49,1400.0
1023,2002,11,Tamil Nadu,Namakkal,0.43,0.45,1047.0
1023,2003,11,Tamil Nadu,Namakkal,1.02,1.11,1088.0
1023,2004,11,Tamil Nadu,Namakkal,0.35,0.41,1171.0
1023,2005,11,Tamil Nadu,Namakkal,0.39,0.54,1385.0
1023,2006,11,Tamil Nadu,Namakkal,0.54,0.87,1611.0
1023,2007,11,Tamil Nadu,Namakkal,0.21,0.36,1714.0
1023,2008,11,Tamil Nadu,Namakkal,0.12,0.24,2000.0
1023,2009,11,Tamil Nadu,Namakkal,0.27,0.44,1630.0
1023,2010,11,Tamil Nadu,Namakkal,0.09,0.13,1444.0
1023,2011,11,Tamil Nadu,Namakkal,0.05,0.12,2400.0
1023,2012,11,Tamil Nadu,Namakkal,0.18,0.27,1500.0
1023,2013,11,Tamil Nadu,Namakkal,0.39,0.85,2179.0
1023,2014,11,Tamil Nadu,Namakkal,0.28,0.85,3036.0
1023,2015,11,Tamil Nadu,Namakkal,0.06,0.15,2500.0
1023,2016,11,Tamil Nadu,Namakkal,0.05,0.16,2907.0
1023,2017,11,Tamil Nadu,Namakkal,0.23,0.54,2357.0
1023,2018,11,Tamil Nadu,Namakkal,0.17,0.47,2810.0
1023,2019,11,Tamil Nadu,Namakkal,0.06,0.17,2758.0
1024,1996,11,Tamil Nadu,Perambular,4.28,2.04,477.0
1024,1997,11,Tamil Nadu,Perambular,4.13,4.31,1044.0
1024,1998,11,Tamil Nadu,Perambular,4.04,4.28,1059.0
1024,1999,11,Tamil Nadu,Perambular,3.27,3.71,1135.0
1024,2000,11,Tamil Nadu,Perambular,2.83,4.08,1442.0
1024,2001,11,Tamil Nadu,Perambular,2.9,3.07,1059.0
1024,2002,11,Tamil Nadu,Perambular,2.7,2.15,796.0
1024,2003,11,Tamil Nadu,Perambular,2.23,2.44,1094.0
1024,2004,11,Tamil Nadu,Perambular,1.82,2.75,1511.0
1024,2005,11,Tamil Nadu,Perambular,1.02,1.52,1490.0
1024,2006,11,Tamil Nadu,Perambular,0.82,0.8,976.0
1024,2007,11,Tamil Nadu,Perambular,0.64,0.91,1422.0
1024,2008,11,Tamil Nadu,Perambular,0.06,0.1,1667.0
1024,2009,11,Tamil Nadu,Perambular,0.21,0.53,2524.0
1024,2010,11,Tamil Nadu,Perambular,0.29,0.38,1310.0
1024,2011,11,Tamil Nadu,Perambular,0.15,0.38,2533.0
1024,2012,11,Tamil Nadu,Perambular,0.32,0.5,1563.0
1024,2013,11,Tamil Nadu,Perambular,0.19,0.41,2158.0
1024,2014,11,Tamil Nadu,Perambular,0.1,0.31,3100.0
1024,2015,11,Tamil Nadu,Perambular,0.09,0.23,2556.0
1024,2016,11,Tamil Nadu,Perambular,0.21,0.32,1529.0
1024,2017,11,Tamil Nadu,Perambular,0.09,0.2,2247.0
1024,2018,11,Tamil Nadu,Perambular,0.16,0.44,2772.0
1024,2019,11,Tamil Nadu,Perambular,0.06,0.17,2705.0
1025,1996,11,Tamil Nadu,Theni,2.02,2.85,1411.0
1025,1997,11,Tamil Nadu,Theni,2.98,4.21,1413.0
1025,1998,11,Tamil Nadu,Theni,2.9,4.42,1524.0
1025,1999,11,Tamil Nadu,Theni,4.46,7.27,1630.0
1025,2000,11,Tamil Nadu,Theni,3.17,4.06,1281.0
1025,2001,11,Tamil Nadu,Theni,4.1,5.93,1446.0
1025,2002,11,Tamil Nadu,Theni,4.86,4.14,852.0
1025,2003,11,Tamil Nadu,Theni,6.85,3.03,442.0
1025,2004,11,Tamil Nadu,Theni,5.34,8.01,1500.0
1025,2005,11,Tamil Nadu,Theni,3.9,5.9,1513.0
1025,2006,11,Tamil Nadu,Theni,3.13,6.64,2121.0
1025,2007,11,Tamil Nadu,Theni,2.84,4.86,1711.0
1025,2008,11,Tamil Nadu,Theni,2.66,4.57,1718.0
1025,2009,11,Tamil Nadu,Theni,3.42,8.74,2556.0
1025,2010,11,Tamil Nadu,Theni,3.2,10.36,3238.0
1025,2011,11,Tamil Nadu,Theni,3.34,7.49,2243.0
1025,2012,11,Tamil Nadu,Theni,2.5,4.12,1648.0
1025,2013,11,Tamil Nadu,Theni,1.14,2.82,2474.0
1025,2014,11,Tamil Nadu,Theni,1.48,5.0,3378.0
1025,2015,11,Tamil Nadu,Theni,1.65,5.35,3242.0
1025,2016,11,Tamil Nadu,Theni,2.94,1.83,622.0
1025,2017,11,Tamil Nadu,Theni,1.49,2.94,1980.0
1025,2018,11,Tamil Nadu,Theni,2.36,8.64,3664.0
1025,2019,11,Tamil Nadu,Theni,1.06,2.19,2076.0
1027,1996,11,Tamil Nadu,Thiruvallur,0.78,1.01,1295.0
1027,1997,11,Tamil Nadu,Thiruvallur,0.69,1.38,2000.0
1027,1998,11,Tamil Nadu,Thiruvallur,1.03,2.01,1951.0
1027,1999,11,Tamil Nadu,Thiruvallur,0.98,2.28,2327.0
1027,2000,11,Tamil Nadu,Thiruvallur,1.11,2.09,1883.0
1027,2001,11,Tamil Nadu,Thiruvallur,1.32,2.32,1758.0
1027,2002,11,Tamil Nadu,Thiruvallur,1.47,1.91,1299.0
1027,2003,11,Tamil Nadu,Thiruvallur,1.61,1.8,1118.0
1027,2004,11,Tamil Nadu,Thiruvallur,1.95,3.68,1887.0
1027,2005,11,Tamil Nadu,Thiruvallur,1.45,2.34,1614.0
1027,2006,11,Tamil Nadu,Thiruvallur,1.15,3.4,2957.0
1027,2007,11,Tamil Nadu,Thiruvallur,0.92,2.43,2641.0
1027,2008,11,Tamil Nadu,Thiruvallur,0.63,1.31,2079.0
1027,2009,11,Tamil Nadu,Thiruvallur,0.3,0.57,1900.0
1027,2010,11,Tamil Nadu,Thiruvallur,0.28,0.37,1321.0
1027,2011,11,Tamil Nadu,Thiruvallur,0.22,0.29,1318.0
1027,2012,11,Tamil Nadu,Thiruvallur,0.48,0.73,1521.0
1027,2013,11,Tamil Nadu,Thiruvallur,0.9,2.02,2244.0
1027,2014,11,Tamil Nadu,Thiruvallur,0.77,2.33,3026.0
1027,2015,11,Tamil Nadu,Thiruvallur,1.09,2.89,2651.0
1027,2016,11,Tamil Nadu,Thiruvallur,0.93,2.56,2761.0
1027,2017,11,Tamil Nadu,Thiruvallur,0.71,1.67,2348.0
1027,2018,11,Tamil Nadu,Thiruvallur,0.53,1.48,2819.0
1027,2019,11,Tamil Nadu,Thiruvallur,0.47,1.31,2772.0
1028,1996,12,Uttar Pradesh,Ambedkar Nagar,0.14,0.12,857.0
1028,1997,12,Uttar Pradesh,Ambedkar Nagar,0.14,0.15,1071.0
1028,1998,12,Uttar Pradesh,Ambedkar Nagar,0.03,0.04,1333.0
1028,1999,12,Uttar Pradesh,Ambedkar Nagar,0.03,0.05,1667.0
1028,2000,12,Uttar Pradesh,Ambedkar Nagar,0.08,0.12,1500.0
1028,2001,12,Uttar Pradesh,Ambedkar Nagar,0.48,0.6,1250.0
1028,2002,12,Uttar Pradesh,Ambedkar Nagar,0.04,0.06,1500.0
1028,2003,12,Uttar Pradesh,Ambedkar Nagar,0.07,0.1,1429.0
1028,2004,12,Uttar Pradesh,Ambedkar Nagar,0.08,0.13,1625.0
1028,2005,12,Uttar Pradesh,Ambedkar Nagar,0.14,0.21,1500.0
1028,2006,12,Uttar Pradesh,Ambedkar Nagar,0.04,0.06,1500.0
1028,2007,12,Uttar Pradesh,Ambedkar Nagar,0.03,0.05,1667.0
1028,2008,12,Uttar Pradesh,Ambedkar Nagar,0.02,0.03,1500.0
1028,2009,12,Uttar Pradesh,Ambedkar Nagar,0.02,0.03,1500.0
1028,2010,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.01,1000.0
1028,2011,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.02,2000.0
1028,2012,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.01,1000.0
1028,2013,12,Uttar Pradesh,Ambedkar Nagar,0.05,0.05,1000.0
1028,2014,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.02,2000.0
1028,2015,12,Uttar Pradesh,Ambedkar Nagar,0.02,0.01,500.0
1028,2016,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.01,875.0
1028,2017,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.02,2000.0
1028,2018,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.02,2111.0
1028,2019,12,Uttar Pradesh,Ambedkar Nagar,0.01,0.02,2111.0
1029,1995,12,Uttar Pradesh,Kushi Nagar Padrauna,0.26,0.47,1808.0
1029,1996,12,Uttar Pradesh,Kushi Nagar Padrauna,0.27,0.41,1519.0
1029,1997,12,Uttar Pradesh,Kushi Nagar Padrauna,0.31,0.52,1677.0
1029,1998,12,Uttar Pradesh,Kushi Nagar Padrauna,0.23,0.36,1565.0
1029,1999,12,Uttar Pradesh,Kushi Nagar Padrauna,0.2,0.36,1800.0
1029,2000,12,Uttar Pradesh,Kushi Nagar Padrauna,0.2,0.33,1650.0
1029,2001,12,Uttar Pradesh,Kushi Nagar Padrauna,0.15,0.22,1467.0
1029,2002,12,Uttar Pradesh,Kushi Nagar Padrauna,0.13,0.19,1462.0
1029,2003,12,Uttar Pradesh,Kushi Nagar Padrauna,0.1,0.15,1500.0
1029,2004,12,Uttar Pradesh,Kushi Nagar Padrauna,0.1,0.16,1600.0
1029,2005,12,Uttar Pradesh,Kushi Nagar Padrauna,0.08,0.13,1625.0
1029,2006,12,Uttar Pradesh,Kushi Nagar Padrauna,0.1,0.16,1600.0
1029,2007,12,Uttar Pradesh,Kushi Nagar Padrauna,0.12,0.19,1583.0
1029,2008,12,Uttar Pradesh,Kushi Nagar Padrauna,0.07,0.12,1714.0
1029,2009,12,Uttar Pradesh,Kushi Nagar Padrauna,0.07,0.12,1714.0
1029,2010,12,Uttar Pradesh,Kushi Nagar Padrauna,0.08,0.14,1750.0
1029,2011,12,Uttar Pradesh,Kushi Nagar Padrauna,0.1,0.19,1900.0
1029,2012,12,Uttar Pradesh,Kushi Nagar Padrauna,0.09,0.19,2111.0
1029,2013,12,Uttar Pradesh,Kushi Nagar Padrauna,0.07,0.14,2000.0
1029,2014,12,Uttar Pradesh,Kushi Nagar Padrauna,0.09,0.18,2000.0
1029,2015,12,Uttar Pradesh,Kushi Nagar Padrauna,0.07,0.13,1857.0
1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,0.23,0.43,1833.0
1029,2017,12,Uttar Pradesh,Kushi Nagar Padrauna,0.1,0.2,1932.0
1029,2018,12,Uttar Pradesh,Kushi Nagar Padrauna,0.34,0.74,2215.0
1029,2019,12,Uttar Pradesh,Kushi Nagar Padrauna,0.18,0.4,2193.0
1030,2001,16,Uttarakhand,Udham Singh Nagar,0.01,0.01,1000.0
1031,1997,12,Uttar Pradesh,Auraiya,23.81,37.85,1590.0
1031,1998,12,Uttar Pradesh,Auraiya,24.03,39.12,1628.0
1031,1999,12,Uttar Pradesh,Auraiya,23.21,38.77,1670.0
1031,2000,12,Uttar Pradesh,Auraiya,24.38,35.07,1438.0
1031,2001,12,Uttar Pradesh,Auraiya,21.9,29.6,1352.0
1031,2002,12,Uttar Pradesh,Auraiya,28.26,39.09,1383.0
1031,2003,12,Uttar Pradesh,Auraiya,29.56,39.69,1343.0
1031,2004,12,Uttar Pradesh,Auraiya,29.14,44.8,1537.0
1031,2005,12,Uttar Pradesh,Auraiya,29.0,44.83,1546.0
1031,2006,12,Uttar Pradesh,Auraiya,30.78,53.78,1747.0
1031,2007,12,Uttar Pradesh,Auraiya,35.45,65.93,1860.0
1031,2008,12,Uttar Pradesh,Auraiya,33.09,76.95,2325.0
1031,2009,12,Uttar Pradesh,Auraiya,35.28,80.17,2272.0
1031,2010,12,Uttar Pradesh,Auraiya,34.97,70.14,2006.0
1031,2011,12,Uttar Pradesh,Auraiya,28.01,52.04,1858.0
1031,2012,12,Uttar Pradesh,Auraiya,29.94,71.74,2396.0
1031,2013,12,Uttar Pradesh,Auraiya,28.11,64.29,2287.0
1031,2014,12,Uttar Pradesh,Auraiya,36.54,80.31,2198.0
1031,2015,12,Uttar Pradesh,Auraiya,31.98,73.29,2292.0
1031,2016,12,Uttar Pradesh,Auraiya,31.77,73.74,2321.0
1031,2017,12,Uttar Pradesh,Auraiya,31.17,71.52,2295.0
1031,2018,12,Uttar Pradesh,Auraiya,29.1,71.96,2473.0
1031,2019,12,Uttar Pradesh,Auraiya,30.68,79.22,2582.0
1033,1997,12,Uttar Pradesh,Bagpat,0.93,1.3,1398.0
1033,1998,12,Uttar Pradesh,Bagpat,0.84,1.05,1250.0
1033,1999,12,Uttar Pradesh,Bagpat,0.75,1.12,1493.0
1033,2000,12,Uttar Pradesh,Bagpat,0.72,0.92,1278.0
1033,2001,12,Uttar Pradesh,Bagpat,0.67,0.67,1000.0
1033,2002,12,Uttar Pradesh,Bagpat,0.56,0.71,1268.0
1033,2003,12,Uttar Pradesh,Bagpat,0.91,1.3,1429.0
1033,2004,12,Uttar Pradesh,Bagpat,0.79,1.2,1519.0
1033,2005,12,Uttar Pradesh,Bagpat,0.8,1.12,1400.0
1033,2006,12,Uttar Pradesh,Bagpat,0.51,0.7,1373.0
1033,2007,12,Uttar Pradesh,Bagpat,0.52,0.78,1500.0
1033,2008,12,Uttar Pradesh,Bagpat,0.37,0.65,1757.0
1033,2009,12,Uttar Pradesh,Bagpat,0.56,1.08,1929.0
1033,2010,12,Uttar Pradesh,Bagpat,0.61,1.13,1852.0
1033,2011,12,Uttar Pradesh,Bagpat,0.51,0.92,1804.0
1033,2012,12,Uttar Pradesh,Bagpat,0.44,1.02,2318.0
1033,2013,12,Uttar Pradesh,Bagpat,0.92,1.24,1348.0
1033,2014,12,Uttar Pradesh,Bagpat,0.69,1.39,2014.0
1033,2015,12,Uttar Pradesh,Bagpat,0.57,1.14,2000.0
1033,2016,12,Uttar Pradesh,Bagpat,0.45,0.52,1171.0
1033,2017,12,Uttar Pradesh,Bagpat,1.78,3.47,1954.0
1033,2018,12,Uttar Pradesh,Bagpat,0.54,1.27,2351.0
